path	kind	qualified_name	canonical_signature	node_id	disposition	rust_counterpart
src/emel/model/lfm2/detail.hpp	File	src/emel/model/lfm2/detail.hpp	blob af0e7d509a3854a847bdde2dad831c5ed60de379	file:af0e7d509a3854a847bdde2dad831c5ed60de379	owned_file_complete	crates/emel-model/src/lfm2
src/emel/model/lfm2/detail.cpp	File	src/emel/model/lfm2/detail.cpp	blob a6f215e74ed793ea8f606048c00faa80c37056be	file:a6f215e74ed793ea8f606048c00faa80c37056be	owned_file_complete	crates/emel-model/src/lfm2
src/emel/model/lfm2/detail.cpp	NamespaceDecl	emel	NamespaceDecl	65acdc0d5af250318121c41e5d36ff3082637e255e031c59c402ce2ec0c92b60	structural_scope	crates/emel-model/src/lfm2/mod.rs
src/emel/model/lfm2/detail.cpp	NamespaceDecl	emel::model	NamespaceDecl	f9238a4e6d490fd89831128798b543bd0f1c5dd74b86a96ffd9124279121855b	structural_scope	crates/emel-model/src/lfm2/mod.rs
src/emel/model/lfm2/detail.cpp	NamespaceDecl	emel::model::lfm2	NamespaceDecl	22ca2ee01f621e967faf17ab5872e5dfdca67ea5283aee81f27a9e946b6c4f48	structural_scope	crates/emel-model/src/lfm2/mod.rs
src/emel/model/lfm2/detail.cpp	NamespaceDecl	emel::model::lfm2::detail	NamespaceDecl	de7f0ae9217f44f8d57aa81ab994343cb231e4631180a376f1913fbec6ff5052	structural_scope	crates/emel-model/src/lfm2/mod.rs
src/emel/model/lfm2/detail.cpp	NamespaceDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>	NamespaceDecl	a7e08fa6d5e9f082d2d0ef3c2f976e65b5fecf33efbbb385cf0022d396804b25	structural_scope	crates/emel-model/src/lfm2/mod.rs
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_architecture	const std::string_view	6dbdfd7ef88ece81aca46f6c202f1745fd2b6fb5601f24e0565c97559bd1b927	ported_constant	crates/emel-model/src/lfm2/mod.rs::ARCHITECTURE_NAME
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_token_embedding_name	const std::string_view	08c36eadeef942a975e9a9e38bde8ff4a0beb8dc04bff3869c8e20f7943b8e8c	ported_constant	crates/emel-model/src/lfm2/mod.rs::TOKEN_EMBEDDING_NAME
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_output_norm_name	const std::string_view	8f1d7c2980e743359f5e1b5cfb6dab5e8143dcd55411aa09fbb258b631d817ac	ported_constant	crates/emel-model/src/lfm2/mod.rs::OUTPUT_NORM_NAME
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_global_tensor_count	const uint32_t	4046dc96eb10a5f1ef872768c73634da8534eaf33e1753ff3d21c5e23efbfebd	ported_constant	crates/emel-model/src/lfm2/mod.rs::GLOBAL_TENSOR_COUNT
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_attention_block_tensor_count	const uint32_t	3e6d3824e6c0ff85bb4081e0fb834fedcd29cd4c83d77b18f0abeb3b17e5dc10	ported_constant	crates/emel-model/src/lfm2/mod.rs::ATTENTION_BLOCK_TENSOR_COUNT
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_conv_block_tensor_count	const uint32_t	e2bbde7dc92841c04f437327913c53f0e204a0dd82526cac04ad64425f133f9a	ported_constant	crates/emel-model/src/lfm2/mod.rs::SHORTCONV_BLOCK_TENSOR_COUNT
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_block_count	const int32_t	6f7e59e773cf21fb32706b25a511ce26a694cc7495f06a94d3156d8060c35948	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_1_2b
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_context_length	const int32_t	f658cad541f9c54c1472bc65de0a4c2292488382cacd91da83727e96fb1ab2c3	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_1_2b
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_embedding_length	const int32_t	49b550db8fb8a3081d21e30a93a0058da217e9e5691cbe81646eff1db5ac1962	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_1_2b
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_head_count	const int32_t	79ab9ca23999ba3f019a43fb3539e34a48d86e94d2c6db0aa71a71912b0c1d8c	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_1_2b
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_head_count_kv	const int32_t	723d37f372c29a799c7f1e63ea4b0a45102c60655fbe0872fd8fe864d8c81603	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_1_2b
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_vocab_size	const int32_t	b4a13cf2aea4f06680590a083434a934daf6dcc5648bd4dea958ba75a6a78f6c	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_1_2b
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_shortconv_l_cache	const int32_t	b7e3ca610dc9ca35aa8b452e59f43f7d56656507b4a9ca0d3c0bdea71b163380	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_1_2b
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_rope_freq_base	const float	389755e86db8f7e3ecad7ed24cbe2e1c86417f2bcbfe2baaa429f814a6a67ad4	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_1_2b
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_230m_block_count	const int32_t	4cc4db0668824b64e8503b01be06ef5197032dd513088c825c8d78c9e9fe1374	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_230m
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_230m_embedding_length	const int32_t	ea87f0145197a1f1a68f36686537eb64352e2a5ea0f165d27efb22707450266b	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_230m
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_230m_head_count	const int32_t	335de730dbb7184a81e924d18b514cb4dd531ddac72efd507f730426fea3ab7f	ported_constant	crates/emel-model/src/lfm2/actor.rs::guard_begin_230m
src/emel/model/lfm2/detail.cpp	VarDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::k_attention_layers	const std::array<int32_t, 6>	0deb786a2c6b02370eed405e7efafe704cd095c9e14749a637bd454572051d89	ported_constant	crates/emel-model/src/lfm2/actor.rs::FALLBACK_ATTENTION_LAYERS
src/emel/model/lfm2/detail.cpp	FunctionDecl	emel::model::lfm2::detail::<anonymous-NamespaceDecl@11:11>::is_attention_layer(bool (const emel::model::data &, const int32_t) noexcept)	bool (const emel::model::data &, const int32_t) noexcept	e8ff6cd8b3c8b1e1a01f17e103afda6a7f648faeacb5076053e00d049450805a	ported_function	crates/emel-model/src/lfm2/actor.rs::guard_block_pattern_attention
src/emel/model/lfm2/detail.cpp	FunctionDecl	emel::model::lfm2::detail::is_execution_architecture(bool (const std::string_view) noexcept)	bool (const std::string_view) noexcept	d0f290b981ce01c504da3b26b8e1d22af291b2000ebab4e12c691ff833e12133	ported_function	crates/emel-model/src/lfm2/actor.rs::guard_begin_architecture_invalid
